Title,Year,Duration,MPA,Rating,Votes,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,directors,stars,production_companies,nominations,oscars,Category,Profit
464. Operation Napoleon,2023,102.0,8,6.0,3400.0,564435436.3988786,469632.0,1618.0,909.0,53.893168228649834,53.893168228649834,53.893168228649834,4,0,0,0.000832038475465452
465. Siege,2023,100.0,11,5.2,1100.0,564435436.3988786,147849.0,684.0,466.0,53.893094054187166,53.893094054187166,53.893094054187166,0,0,0,0.00026194138508255744
466. La marginale,2023,98.0,10,5.8,162.0,10091802.583333334,371989.0,539.0,274.0,53.19357938925832,53.89785583824192,53.89785583824192,0,0,2,0.036860510986842114
467. Alimañas,2023,84.0,11,4.9,506.0,8166666.666666667,1508178.0,485.0,316.0,53.91708773730924,53.91708773730924,53.91708773730924,0,0,2,0.18467485714285714
468. Culpa Mía,2023,117.0,8,6.2,32000.0,92440689.81557584,0.0,0.0,0.0,53.16556221369662,53.16556221369662,53.89305997339318,0,0,8,0.0
469. Woman of the Hour,2023,95.0,11,6.6,50000.0,53225450.38604065,836057.0,0.0,0.0,53.895103696836784,53.895103696836784,53.895103696836784,4,0,3,0.015707842656776678
470. Hit Man,2023,115.0,11,6.8,104000.0,25684964.79325855,5348633.0,0.0,0.0,46.91734151574534,53.920153741485095,53.920153741485095,19,0,2,0.20823984159806355
471. Leave the World Behind,2023,138.0,11,6.4,222000.0,23333333.33333333,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,11,0,3,0.0
472. Candy Cane Lane,2023,117.0,9,5.6,22000.0,287463605.1018442,0.0,0.0,0.0,52.42747319072053,53.89305997339318,53.89305997339318,0,0,5,0.0
473. The Killer,2023,118.0,11,6.7,204000.0,564435436.3988786,755534.0,0.0,0.0,49.2310235046757,53.89323413215383,53.89323413215383,40,0,0,0.0013385658505432228
474. Nosferatu,2023,92.0,8,5.2,182.0,38810310.56286751,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,6,0.0
475. Best. Christmas. Ever!,2023,82.0,15,4.4,11000.0,25684964.79325855,0.0,0.0,0.0,53.16556221369662,53.89305997339318,53.16556221369662,0,0,2,0.0
476. Family Switch,2023,106.0,9,5.7,29000.0,25684964.79325855,0.0,0.0,0.0,49.84433270329306,53.89305997339318,53.89305997339318,4,0,2,0.0
477. 12th Fail,2023,147.0,8,8.8,139000.0,24500000.0,138288.0,0.0,0.0,53.18971680292347,53.89379435872798,53.89379435872798,37,0,3,0.005644408163265306
478. Society of the Snow,2023,144.0,11,7.8,154000.0,35886256.47156727,1281.0,0.0,0.0,51.977688216917656,53.893064617760466,53.893064617760466,70,2,1,3.569611672967165e-05
479. Rebel Moon - Part One: A Child of Fire,2023,133.0,10,5.6,132000.0,90000000.0,0.0,0.0,0.0,44.57073201002814,53.16556221369662,53.16556221369662,4,0,4,0.0
480. Ghosted,2023,116.0,10,5.8,69000.0,564435436.3988786,0.0,0.0,0.0,52.73880233363713,53.89305997339318,53.89305997339318,4,0,0,0.0
481. His Three Daughters,2023,101.0,11,7.2,15000.0,14822670.132075472,0.0,0.0,0.0,50.66636640223553,53.89305997339318,53.89305997339318,15,0,3,0.0
482. Genie,2023,93.0,9,5.9,11000.0,287463605.1018442,333526.0,0.0,0.0,53.89321093009952,53.89321093009952,53.89321093009952,0,0,5,0.0011602373103260727
483. Reptile,2023,134.0,11,6.8,100000.0,53225450.38604065,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,3,0.0
484. That They May Face the Rising Sun,2023,111.0,8,7.2,435.0,2000000.0,834606.0,0.0,0.0,53.94735463007028,53.94735463007028,53.94735463007028,12,0,3,0.417303
485. Last Straw,2023,83.0,8,5.5,3800.0,8375000.0,74443.0,0.0,0.0,53.89421647072536,53.89421647072536,53.89421647072536,0,0,6,0.008888716417910447
486. Fair Play,2023,113.0,11,6.4,43000.0,9000000.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,3,0.0
487. Katie's Mom,2023,113.0,8,5.7,213.0,39311644.81415929,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,2,0.0
488. Burning Betrayal,2023,98.0,14,4.1,3800.0,92440689.81557584,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,8,0.0
489. Christmas as Usual,2023,88.0,12,5.4,6100.0,25684964.79325855,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.16556221369662,0,0,2,0.0
490. May December,2023,117.0,11,6.8,66000.0,20000000.0,5270202.0,0.0,0.0,51.178529662950844,53.92734487048342,53.92734487048342,183,1,2,0.2635101
491. The Family Plan,2023,118.0,10,6.3,50000.0,204385714.2857143,0.0,0.0,0.0,53.24622928146674,53.89305997339318,53.89305997339318,0,0,0,0.0
492. Lost Ladies,2023,122.0,12,8.4,47000.0,10091802.583333334,108886.0,0.0,0.0,53.16847119799618,53.89446378517234,53.89446378517234,7,0,2,0.010789549151489131
493. There's Something in the Barn,2023,100.0,11,5.5,6000.0,287463605.1018442,1295652.0,0.0,0.0,53.165914242061405,53.89364639651608,53.89364639651608,0,0,5,0.00450718622115996
"494. Red, White & Royal Blue",2023,118.0,11,6.9,55000.0,25684964.79325855,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,9,1,2,0.0
495. The Naughty Nine,2023,83.0,15,5.3,2400.0,32000000.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,2,0.0
496. Tetris,2023,118.0,11,7.4,92000.0,80000000.0,0.0,0.0,0.0,52.597235846098975,53.89305997339318,53.89305997339318,0,0,3,0.0
497. Totally Killer,2023,106.0,11,6.5,60000.0,25684964.79325855,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,12,0,2,0.0
498. Finestkind,2023,126.0,11,6.1,10000.0,22732689.65517241,0.0,0.0,0.0,52.583334824803906,53.89305997339318,53.89305997339318,0,0,3,0.0
499. Catching Dust,2023,96.0,8,5.6,412.0,2226034.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,7,0.0
500. Love at First Sight,2023,91.0,10,6.8,38000.0,58634083.22105263,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,8,0.0
501. Heart of Stone,2023,122.0,10,5.7,64000.0,564435436.3988786,0.0,0.0,0.0,52.57059816787281,53.89305997339318,53.89305997339318,4,0,0,0.0
502. Don't Turn Out the Lights,2023,109.0,8,3.5,1200.0,6662000.0,26254.0,0.0,0.0,49.25856832001401,53.89357271249344,53.89357271249344,0,0,6,0.003940858601020714
503. EXmas,2023,93.0,10,5.7,6300.0,25684964.79325855,31054.0,0.0,0.0,53.16596396315066,53.89321727898403,53.89321727898403,0,0,2,0.0012090341664844578
504. Infested,2023,106.0,8,6.2,11000.0,38810310.56286751,2418667.0,0.0,0.0,53.90116836182909,53.90116836182909,53.90116836182909,8,0,6,0.062320217615421634
505. Extraction II,2023,122.0,11,7.0,159000.0,50000000.0,0.0,0.0,0.0,53.16556221369662,53.89305997339318,53.89305997339318,13,0,0,0.0
506. Pain Hustlers,2023,123.0,11,6.6,50000.0,50000000.0,0.0,0.0,0.0,47.599997249299584,53.89305997339318,53.89305997339318,0,0,3,0.0
507. Nowhere,2023,109.0,14,6.3,43000.0,35000000.0,0.0,0.0,0.0,53.22160803810972,53.89305997339318,53.89305997339318,0,0,3,0.0
508. The Three Musketeers - Part I: D'Artagnan,2023,121.0,8,6.7,23000.0,36000000.0,32407471.0,0.0,0.0,52.491324794836764,53.25982770364868,52.542502154272434,6,0,4,0.9002075277777778
509. Leo,2023,102.0,9,7.0,41000.0,25684964.79325855,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,3,0,2,0.0
510. Knox Goes Away,2023,114.0,11,7.0,22000.0,13314285.714285716,958124.0,0.0,0.0,53.175602254969526,53.90242285282702,53.90242285282702,0,0,7,0.07196210300429183
511. Foe,2023,110.0,11,5.4,12000.0,92440689.81557584,233120.0,0.0,0.0,53.035799202082615,53.89338808526257,53.89338808526257,0,0,8,0.002521833193424746
512. Asterix & Obelix: The Middle Kingdom,2023,112.0,15,5.1,11000.0,62000000.0,46497678.0,0.0,0.0,51.849040699892775,53.99063645639321,53.99063645639321,0,0,2,0.7499625483870968
513. To Catch a Killer,2023,119.0,11,6.6,46000.0,564435436.3988786,3138750.0,0.0,0.0,53.842519423212124,53.89378348922435,53.89378348922435,0,0,0,0.005560866305675907
"514. LaRoy, Texas",2023,112.0,19,6.5,6000.0,2000000.0,442445.0,0.0,0.0,53.92184289536295,53.92184289536295,53.92184289536295,6,0,2,0.2212225
515. The Man in the White Van,2023,105.0,10,6.1,295.0,2226034.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,7,0.0
516. Chicken Run: Dawn of the Nugget,2023,98.0,9,6.3,26000.0,10000000.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,9,1,2,0.0
517. Starve Acre,2023,98.0,8,5.4,3500.0,38810310.56286751,160498.0,0.0,0.0,53.893598030152205,53.893598030152205,53.893598030152205,0,0,6,0.004135447453841286
518. No One Will Save You,2023,93.0,10,6.3,72000.0,38810310.56286751,0.0,0.0,0.0,53.16556221369662,53.89305997339318,53.89305997339318,16,0,6,0.0
519. The Abyss,2023,103.0,14,5.3,9800.0,3320875000.0,21894.0,0.0,0.0,53.89306083117763,53.89306083117763,53.89306083117763,0,0,0,6.59284074227425e-06
520. Project Silence,2023,101.0,8,5.4,2500.0,14750000.0,6283415.0,0.0,0.0,53.94848543369417,53.94848543369417,53.94848543369417,0,0,0,0.42599423728813557
521. Sharper,2023,116.0,11,6.7,34000.0,53225450.38604065,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,3,0.0
522. Maestro,2023,129.0,11,6.5,66000.0,80000000.0,383532.0,0.0,0.0,54.02574256235947,53.89368373293554,53.89368373293554,182,7,8,0.00479415
523. Beautiful Disaster,2023,96.0,11,5.3,15000.0,39311644.81415929,6850036.0,0.0,0.0,49.84565118748189,53.9157313151166,53.9157313151166,0,0,2,0.17424953935106655
524. Luther: The Fallen Sun,2023,129.0,11,6.4,68000.0,564435436.3988786,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,0,0.0
525. The Bricklayer,2023,110.0,11,5.2,12000.0,23900000.0,899683.0,0.0,0.0,48.972295246728734,53.897957729984824,53.897957729984824,0,0,0,0.03764364016736402
526. Viduthalai: Part 1,2023,150.0,8,8.3,9900.0,71816666.66666667,5880.0,0.0,0.0,53.16579975612702,53.89307062604339,53.16579975612702,10,0,0,8.187514504525411e-05
527. Boston Strangler,2023,112.0,11,6.5,37000.0,53225450.38604065,0.0,0.0,0.0,52.39018317505234,53.89305997339318,53.89305997339318,7,1,3,0.0
528. Holiday in the Vineyards,2023,107.0,9,6.2,2700.0,92440689.81557584,0.0,0.0,0.0,51.55888994121617,53.89305997339318,49.70790527491396,0,0,8,0.0
529. Cobweb,2023,88.0,11,5.9,39000.0,13000000.0,10091821.0,0.0,0.0,53.99406239138198,53.99406239138198,53.99406239138198,0,0,6,0.7762939230769231
530. Fast Charlie,2023,90.0,8,6.0,25000.0,20000000.0,260233.0,0.0,0.0,51.788918884608336,53.89475289932362,53.89475289932362,0,0,0,0.01301165
531. Paradise,2023,117.0,14,6.3,23000.0,564435436.3988786,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,0,0.0
532. After Everything,2023,93.0,11,4.7,9500.0,58634083.22105263,10644463.0,0.0,0.0,51.588442573140924,53.916679935798356,53.916679935798356,0,0,8,0.18154053777680784
533. The Girl Who Escaped: The Kara Robinson Story,2023,88.0,12,6.2,4700.0,22732689.65517241,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,3,0,3,0.0
534. Dashing Through the Snow,2023,92.0,9,5.6,4000.0,287463605.1018442,0.0,0.0,0.0,47.06200338136455,53.89305997339318,53.89305997339318,0,0,5,0.0
535. Jeanne du Barry,2023,117.0,8,6.7,14000.0,22400000.0,13568450.0,0.0,0.0,52.453956942087174,53.97187114879365,53.97187114879365,0,0,3,0.605734375
536. Homestead,2023,79.0,8,4.2,262.0,53225450.38604065,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,3,0.0
537. Teen Wolf: The Movie,2023,141.0,14,5.5,15000.0,287463605.1018442,0.0,0.0,0.0,53.3983836794282,53.89305997339318,53.89305997339318,0,0,5,0.0
538. Nimona,2023,101.0,9,7.5,55000.0,315948263.1730769,0.0,0.0,0.0,53.28728231733749,53.89305997339318,53.89305997339318,43,1,4,0.0
539. Locked In,2023,96.0,14,5.1,11000.0,23333333.33333333,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,3,0.0
540. The Land of Short Sentences,2023,107.0,8,6.0,932.0,10091802.583333334,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,8,0,2,0.0
541. Cold Road,2023,100.0,8,4.1,255.0,2226034.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,7,0.0
542. A Creature Was Stirring,2023,96.0,11,4.6,1200.0,6662000.0,29952.0,0.0,0.0,53.893644934219374,53.893644934219374,53.893644934219374,0,0,6,0.00449594716301411
543. The Three Musketeers - Part II: Milady,2023,115.0,8,6.4,9400.0,36000000.0,15439299.0,0.0,0.0,52.491324794836764,53.25982770364868,52.542502154272434,7,0,0,0.42886941666666667
544. Mr. Monk's Last Case: A Monk Movie,2023,97.0,15,6.7,10000.0,13500000.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,1,2,0.0
545. Peter Pan & Wendy,2023,106.0,9,4.4,29000.0,315948263.1730769,0.0,0.0,0.0,50.48079963458263,53.89305997339318,53.89305997339318,0,0,4,0.0
546. The Well,2023,91.0,8,5.0,1800.0,6662000.0,134543.0,0.0,0.0,53.89568759039501,53.89568759039501,53.89568759039501,0,0,6,0.020195586910837587
547. Happiness for Beginners,2023,103.0,12,6.1,21000.0,38124000.0,0.0,0.0,0.0,53.89305997339318,53.89305997339318,53.89305997339318,0,0,2,0.0
548. The Burial,2023,126.0,11,7.1,39000.0,32500000.0,0.0,0.0,0.0,53.16833913234141,53.89305997339318,53.89305997339318,4,0,3,0.0
549. Murder Mystery 2,2023,90.0,10,5.7,74000.0,150000000.0,0.0,0.0,0.0,52.56270711839379,53.89305997339318,53.89305997339318,0,0,0,0.0
550. The Mother,2023,115.0,11,5.6,50000.0,43000000.0,0.0,0.0,0.0,50.83667747250633,53.89305997339318,53.89305997339318,0,0,0,0.0
1. Inside Out 2,2024,96.0,9,7.6,194000.0,200000000.0,1698772985.0,652980194.0,154201673.0,54.998183780230306,54.998183780230306,43.98298574076932,63,0,2,8.493864925
2. Deadpool & Wolverine,2024,128.0,11,7.6,441000.0,200000000.0,1338073645.0,636745858.0,211435291.0,44.874465800726995,54.76353357607461,54.76353357607461,35,0,0,6.690368225
3. Wicked,2024,160.0,9,7.9,90000.0,150000000.0,654775945.0,443881945.0,112508890.0,48.601998478152176,54.46100596841678,54.46100596841678,172,0,5,4.365172966666667
4. Moana 2,2024,100.0,9,7.0,56000.0,150000000.0,913455483.0,416855483.0,139787385.0,54.68538196867081,54.68538196867081,54.68538196867081,12,0,5,6.08970322
5. Despicable Me 4,2024,94.0,9,6.2,55000.0,100000000.0,969126452.0,361004205.0,75009210.0,55.15397561473863,55.15397561473863,53.31483557347091,3,0,2,9.69126452
6. Beetlejuice Beetlejuice,2024,105.0,10,6.7,127000.0,100000000.0,451100435.0,294100435.0,111003345.0,48.35856987879855,54.47997986721653,54.47997986721653,35,0,5,4.51100435
7. Dune: Part Two,2024,166.0,10,8.5,574000.0,190000000.0,714444358.0,282144358.0,82505391.0,47.02224856619873,54.38229821253334,53.607497981067844,242,0,4,3.7602334631578946
8. Twisters,2024,122.0,10,6.5,145000.0,155000000.0,370962265.0,267762265.0,81251415.0,53.87748390809015,54.20444922723442,54.20444922723442,0,0,0,2.393304935483871
9. Godzilla x Kong: The New Empire,2024,115.0,10,6.1,114000.0,135000000.0,571750016.0,196350016.0,80006561.0,52.22272007289945,54.444093471902654,54.444093471902654,5,0,4,4.2351853037037035
10. Kung Fu Panda 4,2024,94.0,9,6.3,63000.0,85000000.0,547689492.0,193590620.0,57989905.0,54.73140167020218,54.73140167020218,54.73140167020218,0,0,5,6.443405788235294
11. Bad Boys: Ride or Die,2024,115.0,11,6.5,89000.0,100000000.0,404547819.0,193573217.0,56527324.0,52.83636383070542,53.78860225859956,54.41941096876286,0,0,4,4.04547819
12. Sonic the Hedgehog 3,2024,110.0,9,7.3,20000.0,122000000.0,285907876.0,173207876.0,60102146.0,52.88816328590977,54.19797011728437,52.88816328590977,0,0,5,2.343507180327869
13. Kingdom of the Planet of the Apes,2024,145.0,10,6.9,141000.0,160000000.0,397378150.0,171130165.0,58400788.0,52.49140102268563,54.21619912865374,54.21619912865374,34,0,4,2.4836134375
14. Gladiator II,2024,148.0,11,6.7,151000.0,250000000.0,439162182.0,167062182.0,55034715.0,42.046052284317156,54.12161485938496,54.12161485938496,75,0,4,1.756648728
15. Mufasa: The Lion King,2024,118.0,9,6.7,22000.0,200000000.0,366713966.0,152364931.0,35409365.0,52.74035134385581,54.1316229466125,54.1316229466125,0,0,5,1.83356983
16. It Ends with Us,2024,130.0,10,6.4,64000.0,25000000.0,350993761.0,148518266.0,50016652.0,53.787772923743525,55.71975048357881,55.71975048357881,0,0,8,14.03975044
17. The Wild Robot,2024,102.0,9,8.2,109000.0,78000000.0,324324315.0,143215315.0,35790150.0,53.51887497656991,54.43405153523259,54.43405153523259,83,0,7,4.158004038461539
18. Venom: The Last Dance,2024,110.0,10,6.0,77000.0,120000000.0,476857448.0,139728533.0,51012404.0,54.41008659879245,54.41008659879245,54.41008659879245,0,0,0,3.9738120666666665
19. A Quiet Place: Day One,2024,99.0,10,6.3,131000.0,67000000.0,261786322.0,138930553.0,52202495.0,53.467285589936246,54.40142742062483,53.868909031248265,9,0,6,3.907258537313433
20. Ghostbusters: Frozen Empire,2024,115.0,10,6.1,88000.0,100000000.0,201967521.0,113376590.0,45004673.0,50.90637223611664,54.155836833675046,54.155836833675046,0,0,5,2.01967521
21. IF,2024,104.0,9,6.4,53000.0,110000000.0,190309707.0,111149917.0,33715801.0,51.63561370081923,54.11815911552262,54.11815911552262,0,0,5,1.7300882454545454
22. Alien: Romulus,2024,119.0,11,7.1,200000.0,80000000.0,350865342.0,105313091.0,42003361.0,52.6753815880523,54.463691902824074,54.463691902824074,25,0,6,4.385816775
23. Red One,2024,123.0,10,6.4,120000.0,350000000.0,184894014.0,96894014.0,32106112.0,49.67174071095122,53.96179219648001,53.96179219648001,0,0,5,0.5282686114285714
24. Bob Marley: One Love,2024,107.0,10,6.2,33000.0,38333333.333333336,180828556.0,96893170.0,28659004.0,51.78500098794515,54.50681634406511,54.50681634406511,7,0,3,4.717266678260869
25. The Fall Guy,2024,126.0,10,6.9,193000.0,125000000.0,181073291.0,92900355.0,27747035.0,51.32737964368918,54.08153333051236,54.08153333051236,33,0,0,1.448586328
26. The Garfield Movie,2024,101.0,9,5.7,22000.0,60000000.0,257211519.0,91956547.0,24006629.0,53.61828538854724,54.4508166121545,54.4508166121545,3,0,5,4.28685865
27. Longlegs,2024,101.0,11,6.7,150000.0,38810310.56286751,126942386.0,74346140.0,22400119.0,53.713938089049535,54.31862420967273,54.31862420967273,11,0,6,3.270841798453798
28. Mean Girls,2024,112.0,10,5.6,36000.0,36000000.0,104793431.0,72404248.0,28635307.0,54.27179645757857,54.27179645757857,54.27179645757857,0,0,2,2.910928638888889
29. Smile 2,2024,127.0,11,6.8,77000.0,28000000.0,138083280.0,68967012.0,23021692.0,54.42238263362274,54.53469586253027,54.53469586253027,9,0,6,4.931545714285714
30. Civil War,2024,109.0,11,7.0,210000.0,50000000.0,126185957.0,68603430.0,25537368.0,51.8042027967232,54.221417220419276,54.221417220419276,48,0,0,2.52371914
31. Furiosa: A Mad Max Saga,2024,148.0,11,7.5,252000.0,168000000.0,173775791.0,67475791.0,26326462.0,52.585316123127015,54.02764153915647,54.02764153915647,90,0,4,1.0343797083333333
32. The Beekeeper,2024,105.0,11,6.3,145000.0,40000000.0,152720535.0,66220535.0,16576007.0,48.36789678714208,54.38981586871195,54.38981586871195,0,0,0,3.818013375
33. Nosferatu,2024,132.0,11,7.7,42000.0,50000000.0,63586883.0,60450565.0,21652560.0,52.13546120580024,54.05852382012575,54.05852382012575,104,0,5,1.27173766
34. Transformers One,2024,104.0,9,7.6,41000.0,75000000.0,129364141.0,59054170.0,24613970.0,53.668712351284675,54.117478253697044,54.117478253697044,0,0,4,1.7248552133333332
35. Joker: Folie à Deux,2024,138.0,11,5.2,141000.0,190000000.0,206400287.0,58300287.0,37678467.0,49.090990409595655,54.03439905997031,54.03439905997031,6,0,3,1.0863173
36. Terrifier 3,2024,125.0,8,6.4,41000.0,2000000.0,89689002.0,53981071.0,18928113.0,58.55562124974771,59.72770958207311,59.72770958207311,0,0,2,44.844501
37. Challengers,2024,131.0,11,7.1,130000.0,55000000.0,96019408.0,50119408.0,15011061.0,48.30510766717989,54.120204313104416,54.120204313104416,104,0,2,1.7458074181818182
38. Argylle,2024,139.0,10,5.6,88000.0,200000000.0,96221061.0,45207275.0,17473540.0,49.24169320676616,53.95565585063467,53.95565585063467,0,0,0,0.481105305
39. Madame Web,2024,116.0,10,4.0,96000.0,80000000.0,100498764.0,43817106.0,15335860.0,54.056506734135766,54.056506734135766,54.056506734135766,0,0,0,1.25623455
40. Trap,2024,105.0,10,5.9,118000.0,30000000.0,82677281.0,42777281.0,15454146.0,47.4952953140244,54.25162713657287,54.25162713657287,2,0,6,2.7559093666666667
